Season,Team,Date,Venue,xG,xGA,npxG,npxGA,PPDA,PPDA_Allowed,DeepCompletions,DeepCompletionsAllowed,GoalsScored,GoalsConceded,Result,Points,ExpectedPoints
2019,Bournemouth,2020-07-12 18:00:00,Home,2.54311,1.66084,1.78195,1.66084,18.470588235294116,9.347826086956522,3,14,4,1,w,3,2.0753
2019,Bournemouth,2020-07-15 17:00:00,Away,1.66635,0.82755,1.66635,0.82755,27.8125,4.9,11,8,1,2,l,0,2.048
2019,Bournemouth,2020-07-19 13:00:00,Home,0.583117,2.24527,0.583117,1.48411,6.407407407407407,6.882352941176471,8,10,0,2,l,0,0.2875
2019,Bournemouth,2020-07-26 15:00:00,Away,1.46461,1.74699,0.703516,1.74699,13.5625,5.3478260869565215,7,13,3,1,w,3,1.0957
2019,Southampton,2019-08-10 15:00:00,Away,1.08752,0.909241,1.08752,0.909241,5.5,9.277777777777779,9,0,0,3,l,0,1.5136
2019,Southampton,2019-08-17 15:00:00,Home,2.14047,1.52022,2.14047,1.52022,12.0,9.428571428571429,1,6,1,2,l,0,1.8258999999999999
2019,Southampton,2019-08-24 15:00:00,Away,2.07795,0.997711,2.07795,0.997711,10.75,9.173913043478262,6,6,2,0,w,3,2.2194000000000003
2019,Southampton,2019-08-31 12:30:00,Home,0.769616,1.90356,0.769616,1.90356,6.666666666666667,13.571428571428571,6,13,1,1,d,1,0.5769
2019,Southampton,2019-09-14 14:00:00,Away,1.57659,1.88034,1.57659,1.88034,12.823529411764707,12.523809523809524,7,8,1,0,w,3,1.1662
2019,Southampton,2019-09-20 19:00:00,Home,2.18021,1.29773,1.41904,1.29773,4.085714285714285,17.9375,6,2,1,3,l,0,2.0278
2019,Southampton,2019-09-28 14:00:00,Away,1.16256,1.19008,1.16256,1.19008,5.648648648648648,31.75,8,7,1,2,l,0,1.3081999999999998
2019,Southampton,2019-10-06 14:00:00,Home,1.27044,2.15201,1.27044,2.15201,10.884615384615385,11.105263157894736,5,10,1,4,l,0,0.7488
2019,Southampton,2019-10-19 15:00:00,Away,1.37695,0.887495,1.37695,0.126326,12.041666666666666,14.666666666666666,5,3,1,1,d,1,1.7256
2019,Southampton,2019-10-25 20:00:00,Home,0.457334,4.38046,0.457334,3.6193,17.047619047619047,3.189189189189189,1,9,0,9,l,0,0.0228
2019,Southampton,2019-11-02 15:00:00,Away,0.893889,3.36132,0.893889,3.36132,17.75,3.1923076923076925,2,31,1,2,l,0,0.11629999999999999
2019,Southampton,2019-11-09 15:00:00,Home,0.742281,2.08883,0.742281,2.08883,9.941176470588236,6.516129032258065,1,6,1,2,l,0,0.4354
2019,Southampton,2019-11-23 15:00:00,Away,2.60312,1.60823,1.68664,1.60823,7.3428571428571425,6.0,10,3,2,2,d,1,2.078
2019,Southampton,2019-11-30 17:30:00,Home,1.9671,0.504005,1.9671,0.504005,7.555555555555555,14.2,8,5,2,1,w,3,2.6235
2019,Southampton,2019-12-04 19:30:00,Home,2.00232,0.896647,2.00232,0.896647,9.305555555555555,13.833333333333334,9,3,2,1,w,3,2.2681
2019,Southampton,2019-12-08 14:00:00,Away,1.89255,1.10449,1.89255,1.10449,4.866666666666666,13.8,6,3,1,2,l,0,1.9841000000000002
2019,Southampton,2019-12-14 17:30:00,Home,0.805884,0.90324,0.805884,0.90324,7.722222222222222,11.95,7,8,0,1,l,0,1.2782
2019,Southampton,2019-12-21 15:00:00,Away,2.63444,0.921054,2.63444,0.921054,12.0,10.4375,5,6,3,1,w,3,2.5233
2019,Southampton,2019-12-26 15:00:00,Away,0.981321,0.859973,0.981321,0.859973,12.535714285714286,5.111111111111111,2,10,2,0,w,3,1.4689
2019,Southampton,2019-12-28 15:00:00,Home,1.47937,0.137837,1.47937,0.137837,5.411764705882353,19.357142857142858,4,2,1,1,d,1,2.5254
2019,Southampton,2020-01-01 15:00:00,Home,1.51192,1.078,1.51192,1.078,6.375,6.434782608695652,4,4,1,0,w,3,1.7049
2019,Southampton,2020-01-11 15:00:00,Away,2.40601,0.780114,2.40601,0.780114,7.7272727272727275,12.0,3,2,2,1,w,3,2.5170999999999997
2019,Southampton,2020-01-18 15:00:00,Home,0.786974,2.1772,0.786974,1.41604,5.194444444444445,15.307692307692308,2,5,2,3,l,0,0.3968
2019,Southampton,2020-01-21 19:30:00,Away,1.1306,0.674589,1.1306,0.674589,4.5,7.833333333333333,8,9,2,0,w,3,1.7599999999999998
2019,Southampton,2020-02-01 15:00:00,Away,0.716298,3.7195,0.716298,3.7195,12.73913043478261,6.2272727272727275,7,8,0,4,l,0,0.060500000000000005
2019,Southampton,2020-02-15 12:30:00,Home,0.694025,0.892699,0.694025,0.892699,7.444444444444445,9.92,6,2,1,2,l,0,1.1051000000000002
2019,Southampton,2020-02-22 15:00:00,Home,3.02926,0.47235,3.02926,0.47235,7.483870967741935,5.92,7,4,2,0,w,3,2.7830000000000004
2019,Southampton,2020-02-29 15:00:00,Away,0.868573,2.78682,0.868573,2.78682,4.545454545454546,14.578947368421053,7,5,1,3,l,0,0.2749
2019,Southampton,2020-03-07 15:00:00,Home,0.348871,3.06384,0.348871,2.30267,12.523809523809524,5.0,4,4,0,1,l,0,0.056
2019,Southampton,2020-06-19 17:00:00,Away,1.87099,0.654932,1.87099,0.654932,5.611111111111111,7.933333333333334,8,2,3,0,w,3,2.2550999999999997
2019,Southampton,2020-06-25 17:00:00,Home,0.738305,2.18595,0.738305,2.18595,7.866666666666666,9.083333333333334,6,6,0,2,l,0,0.3715
2019,Southampton,2020-06-28 15:30:00,Away,1.3364,0.365347,1.3364,0.365347,9.238095238095237,9.0,5,6,3,1,w,3,2.2212
2019,Southampton,2020-07-05 18:00:00,Home,0.628765,3.39575,0.628765,3.39575,15.214285714285714,6.809523809523809,2,23,1,0,w,3,0.1116
2019,Southampton,2020-07-09 17:00:00,Away,2.29684,0.671442,1.53568,0.671442,6.928571428571429,14.411764705882353,13,2,1,1,d,1,2.5991
2019,Southampton,2020-07-13 19:00:00,Away,1.8051,1.5033,1.8051,1.5033,8.833333333333334,13.578947368421053,9,9,2,2,d,1,1.6040999999999999
2019,Southampton,2020-07-16 19:15:00,Home,2.33745,0.67264,2.33745,0.67264,5.476190476190476,19.733333333333334,11,8,1,1,d,1,2.5141999999999998
2019,Southampton,2020-07-19 13:00:00,Away,2.24527,0.583117,1.48411,0.583117,6.882352941176471,6.407407407407407,10,8,2,0,w,3,2.5762
2019,Southampton,2020-07-26 15:00:00,Home,1.64306,1.41051,0.881887,1.41051,6.8,17.608695652173914,10,1,3,1,w,3,1.5176999999999998
2019,Leicester,2019-08-11 14:00:00,Home,0.543759,0.812949,0.543759,0.812949,6.434782608695652,18.666666666666668,7,3,0,0,d,1,1.0341
2019,Leicester,2019-08-18 16:30:00,Away,0.947941,1.22629,0.947941,1.22629,6.297297297297297,10.576923076923077,5,4,1,1,d,1,1.0811
2019,Leicester,2019-08-24 15:00:00,Away,0.704879,0.654318,0.704879,0.654318,8.941176470588236,11.391304347826088,9,4,2,1,w,3,1.3217999999999999
2019,Leicester,2019-08-31 15:00:00,Home,2.23766,0.554726,2.23766,0.554726,6.914285714285715,10.0,10,7,3,1,w,3,2.6031
2019,Leicester,2019-09-14 14:00:00,Away,0.459141,1.10019,0.459141,0.339017,4.771428571428571,9.72,4,4,0,1,l,0,0.6281000000000001
2019,Leicester,2019-09-21 11:30:00,Home,1.28752,1.33735,1.28752,1.33735,10.636363636363637,5.617647058823529,7,9,2,1,w,3,1.3097
2019,Leicester,2019-09-29 15:30:00,Home,1.82438,0.054134,1.82438,0.054134,5.5588235294117645,35.72727272727273,13,1,5,0,w,3,2.7768
2019,Leicester,2019-10-05 15:00:00,Away,0.0982107,3.74867,0.0982107,2.9875,9.25,7.78125,4,12,1,2,l,0,0.0114
2019,Leicester,2019-10-19 15:00:00,Home,0.8291,1.79569,0.8291,1.79569,7.6,15.2,6,3,2,1,w,3,0.613
2019,Leicester,2019-10-25 20:00:00,Away,4.38046,0.457334,3.6193,0.457334,3.189189189189189,17.047619047619047,9,1,9,0,w,3,2.964
2019,Leicester,2019-11-03 14:00:00,Away,0.981167,0.44291,0.981167,0.44291,6.413793103448276,17.8,5,5,2,0,w,3,1.8316
2019,Leicester,2019-11-09 17:30:00,Home,1.37055,0.961339,1.37055,0.961339,8.088235294117647,17.142857142857142,14,10,2,0,w,3,1.6416000000000002
2019,Leicester,2019-11-23 15:00:00,Away,3.50917,0.784706,2.748,0.784706,27.0,16.466666666666665,9,8,2,0,w,3,2.8392
2019,Leicester,2019-12-01 16:30:00,Home,2.24348,1.24986,2.24348,1.24986,5.608695652173913,18.35,9,1,2,1,w,3,2.0822
2019,Leicester,2019-12-04 19:30:00,Home,2.28735,0.199733,1.52619,0.199733,7.190476190476191,13.541666666666666,9,4,2,0,w,3,2.8303000000000003
2019,Leicester,2019-12-08 14:00:00,Away,4.03286,1.24141,4.03286,1.24141,4.296296296296297,8.666666666666666,17,12,4,1,w,3,2.8034999999999997
2019,Leicester,2019-12-14 15:00:00,Home,1.06421,1.16408,1.06421,1.16408,7.033333333333333,11.5,5,7,1,1,d,1,1.217
