Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomePoints,AwayPoints,HomeLast5Points,AwayLast5Points,HomeLast5HomePoints,AwayLast5AwayPoints,HomeWinRateLastHome,AwayWinRateLastAway,HomeAvgGoalsScoredLast5,HomeAvgGoalsConcededLast5,AwayAvgGoalsScoredLast5,AwayAvgGoalsConcededLast5,HomeAvgShotsLast5,AwayAvgShotsLast5,HomeAvgShotsOnTargetLast5,AwayAvgShotsOnTargetLast5,HomeAvgShotsConcededLast5,AwayAvgShotsConcededLast5,HomeXG,AwayXG,HomeAvgXGLast5,HomeAvgXGConcededLast5,AwayAvgXGLast5,AwayAvgXGConcededLast5,HomeSquadValueEur,AwaySquadValueEur,HomeTransfersIn,HomeTransfersOut,HomeNetTransferSpendEur,AwayTransfersIn,AwayTransfersOut,AwayNetTransferSpendEur,HomeTablePosition,AwayTablePosition,TablePointsGap,HomeDaysRest,AwayDaysRest,H2HHomeTeamWinRate,H2HAwayTeamWinRate,H2HDrawRate,H2HMatchesPlayed,HomeAvgSecondHalfGoalsScoredLast5,HomeAvgSecondHalfGoalsConcededLast5,AwayAvgSecondHalfGoalsScoredLast5,AwayAvgSecondHalfGoalsConcededLast5,HomeElo,AwayElo,EloDifference,HomeTeamOverallElo,AwayTeamOverallElo,OverallEloDifference
E0,2024-01-22,Brighton,Wolves,0.0,0.0,D,0.0,0.0,D,11.0,8.0,4.0,3.0,10.0,13.0,8.0,2.0,1.0,4.0,0.0,0.0,1,1,5,3,9,3,0.5,0.3,1.2,1.6,1.6,2.2,15.0,10.2,5.8,4.0,13.8,13.8,1.3701,1.14116,1.2455523999999998,1.859308,1.2513352,2.1055300000000003,482700000.0,420450000.0,15,7,26800000.0,10,11,-43300000.0,8,11,3,20,23,0.45454545454545453,0.18181818181818182,0.36363636363636365,11,0.6,0.8,0.8,1.0,1539.3203278040705,1472.6594177375996,66.66091006647093,1528.1893879030406,1506.9519826772566,21.23740522578396
E0,2024-01-30,Luton,Brighton,4.0,0.0,H,3.0,0.0,H,18.0,9.0,8.0,2.0,13.0,14.0,7.0,4.0,2.0,2.0,0.0,0.0,3,0,4,5,6,5,0.2,0.3,1.2,2.0,1.2,1.6,10.0,15.0,3.0,5.8,18.6,13.8,3.63312,1.01366,0.55386,2.843044,1.2455523999999998,1.859308,33150000.0,482700000.0,6,4,16950000.0,15,7,26800000.0,18,7,-16,18,8,0.0,1.0,0.0,1,1.0,1.6,0.6,0.8,1485.7564140449822,1517.0584480020107,-31.30203395702847,1480.3417228397418,1526.2101123380025,-45.86838949826074
E0,2024-01-30,Aston Villa,Newcastle,1.0,3.0,A,0.0,2.0,A,12.0,14.0,6.0,5.0,14.0,12.0,8.0,7.0,4.0,1.0,0.0,0.0,0,3,8,0,13,0,0.9,0.1,1.6,1.4,0.6,2.8,13.4,10.0,4.4,3.2,12.0,22.6,1.44485,3.3224,1.587786,1.5618564000000001,1.1082629999999998,3.72586,496375000.0,537350000.0,5,4,85100000.0,7,7,68200000.0,4,10,14,16,17,0.3076923076923077,0.3076923076923077,0.38461538461538464,13,0.8,0.8,0.6,2.2,1592.5762376711418,1458.434182320783,134.14205535035876,1544.755161709616,1516.857700790133,27.89746091948291
E0,2024-01-30,Crystal Palace,Sheffield United,3.0,2.0,H,2.0,2.0,D,12.0,9.0,4.0,5.0,8.0,18.0,11.0,1.0,1.0,4.0,0.0,0.0,3,0,2,2,4,2,0.2,0.0,1.0,2.4,0.4,2.2,11.0,6.0,4.4,1.8,13.2,15.0,1.1601,0.768467,1.1438144000000001,2.1621866,0.5623962,2.0849640000000003,322160000.0,104175000.0,2,2,0.0,6,1,7300000.0,16,20,11,10,9,0.6,0.4,0.0,5,0.8,1.4,0.4,1.4,1474.8974047918177,1434.2216186626838,40.67578612913394,1477.91982946723,1444.6375153456806,33.28231412154946
E0,2024-01-30,Nott'm Forest,Arsenal,1.0,2.0,A,0.0,0.0,D,9.0,19.0,3.0,3.0,6.0,7.0,2.0,11.0,0.0,1.0,0.0,0.0,0,3,4,7,3,7,0.3,0.5,1.6,2.6,1.4,1.4,9.8,15.2,3.4,4.6,14.0,10.6,0.631618,1.39143,1.4375718,2.182706,1.7285182,1.0658188,343350000.0,1010300000.0,10,8,34130000.0,10,2,210400000.0,17,3,-23,10,10,0.3333333333333333,0.6666666666666666,0.0,3,0.8,1.4,0.6,0.6,1501.3650524785583,1540.233751962085,-38.868699483526825,1479.569198061483,1550.4528850574475,-70.88368699596458
E0,2024-01-30,Fulham,Everton,0.0,0.0,D,0.0,0.0,D,25.0,21.0,6.0,4.0,6.0,13.0,15.0,6.0,1.0,2.0,0.0,0.0,1,1,0,9,12,9,0.6,0.5,0.8,2.8,1.4,1.4,9.2,11.4,4.2,4.2,19.6,13.0,2.37499,2.83317,0.7304098000000001,2.7985480000000003,1.428146,1.5192999999999999,282000000.0,361475000.0,6,4,28900000.0,10,6,-32000000.0,14,12,-3,17,16,0.5714285714285714,0.2857142857142857,0.14285714285714285,7,0.4,1.6,0.8,0.6,1511.764471966594,1498.7070427357655,13.057429230828575,1497.6733896332526,1493.1044440441342,4.568945589118357
E0,2024-01-31,Man City,Burnley,3.0,1.0,H,2.0,0.0,H,14.0,8.0,4.0,3.0,3.0,13.0,7.0,3.0,2.0,2.0,0.0,0.0,3,0,10,4,9,4,0.7,0.2,2.4,1.8,1.2,1.6,17.0,8.4,7.6,3.6,12.4,18.0,1.84756,1.49114,2.2532959999999997,1.7650573999999999,0.7394475999999999,2.20402,1138825000.0,147475000.0,9,8,-28200000.0,12,4,65700000.0,3,19,31,18,19,0.8,0.06666666666666667,0.13333333333333333,15,1.8,0.6,0.8,0.8,1576.5978011164843,1483.1491851264107,93.44861599007368,1572.1081196207215,1460.7827898704593,111.3253297502622
E0,2024-01-31,Tottenham,Brentford,3.0,2.0,H,0.0,1.0,A,19.0,9.0,5.0,5.0,13.0,15.0,5.0,3.0,2.0,3.0,0.0,0.0,3,0,5,3,9,3,0.7,0.3,2.0,2.2,0.8,1.8,12.2,10.0,4.2,3.6,14.8,14.8,3.36194,1.59637,1.1709124000000002,2.2584146,1.4165856,1.4543172,628500000.0,362750000.0,14,5,123200000.0,8,8,58350000.0,5,16,18,17,11,0.2,0.2,0.6,5,1.2,1.0,0.4,0.8,1545.1793546239485,1481.6784373161024,63.500917307846066,1536.7440536745748,1495.77953712105,40.964516553524845
E0,2024-01-31,Liverpool,Chelsea,4.0,1.0,H,2.0,0.0,H,28.0,4.0,13.0,3.0,15.0,16.0,8.0,1.0,2.0,4.0,0.0,0.0,3,0,13,3,11,3,0.8,0.4,2.2,0.4,1.2,2.4,14.0,12.8,6.0,4.8,10.0,16.0,3.6627,0.477972,1.4312375999999998,1.2457771999999998,1.5067746000000002,2.338664,795550000.0,1012625000.0,6,8,51300000.0,15,16,-149100000.0,1,10,17,10,18,0.3157894736842105,0.15789473684210525,0.5263157894736842,19,1.8,0.2,0.4,2.0,1599.9866636183517,1498.1748784789424,101.81178513940927,1574.7872027239648,1500.5076687390645,74.27953398490035
E0,2024-02-01,West Ham,Bournemouth,1.0,1.0,D,0.0,1.0,A,9.0,9.0,3.0,4.0,13.0,11.0,1.0,5.0,1.0,3.0,0.0,0.0,1,1,10,12,11,12,0.5,0.4,1.6,1.8,2.4,1.2,10.6,17.2,4.2,6.0,19.8,13.8,1.3128,1.13487,1.6229479999999998,2.129076,2.077376,1.2271346,459000000.0,290400000.0,3,2,-118600000.0,8,7,71890000.0,6,14,10,11,11,0.38461538461538464,0.3076923076923077,0.3076923076923077,13,1.2,0.8,1.6,1.0,1531.7545609421386,1504.6058267425321,27.14873419960645,1514.9529359843186,1491.110521553346,23.842414430972667
E0,2024-02-01,Wolves,Man United,3.0,4.0,A,0.0,2.0,A,16.0,21.0,7.0,8.0,10.0,10.0,4.0,5.0,2.0,5.0,0.0,0.0,0,3,4,4,13,4,0.5,0.4,1.4,1.8,0.8,1.0,9.8,8.8,4.0,2.8,13.8,20.0,2.27609,3.22698,1.2499612,2.1592200000000004,0.902226,1.9259376,420450000.0,885350000.0,10,11,-43300000.0,7,8,89370000.0,11,9,-3,10,18,0.18181818181818182,0.5454545454545454,0.2727272727272727,11,0.6,0.6,0.6,1.0,1541.2445476169137,1494.1778201844154,47.06672743249828,1508.931258242295,1516.2008275034104,-7.269569261115521
E0,2024-02-03,Sheffield United,Aston Villa,0.0,5.0,A,0.0,4.0,A,10.0,14.0,5.0,10.0,10.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,0,3,1,8,4,8,0.2,0.4,0.6,2.6,1.6,1.4,6.0,13.4,2.6,4.4,15.2,12.0,1.52784,2.99015,0.5472216,2.0997820000000003,1.587786,1.5618564000000001,104175000.0,496375000.0,6,1,7300000.0,5,4,85100000.0,20,5,-33,4,4,0.4,0.2,0.4,5,0.2,1.6,0.8,0.8,1455.0534120286775,1496.93408574809,-41.88067371941247,1442.8845244116137,1533.5126015363066,-90.62807712469294
E0,2024-02-03,Newcastle,Luton,4.0,4.0,D,2.0,2.0,D,19.0,11.0,6.0,8.0,13.0,16.0,8.0,2.0,2.0,2.0,0.0,0.0,1,1,3,4,9,4,0.7,0.2,1.2,2.6,1.2,2.0,11.2,10.0,3.2,3.0,21.2,18.6,2.37353,2.67463,1.7115148000000002,3.457982,0.55386,2.843044,537350000.0,33150000.0,7,7,68200000.0,6,4,16950000.0,8,18,13,4,4,0.0,1.0,0.0,1,0.8,2.0,1.0,1.6,1575.2812192594831,1474.9270316345014,100.3541876249817,1528.1002609634425,1491.8805872485796,36.21967371486289
E0,2024-02-03,Burnley,Fulham,2.0,2.0,D,0.0,2.0,A,12.0,15.0,4.0,7.0,11.0,7.0,2.0,13.0,2.0,2.0,0.0,0.0,1,1,4,0,4,0,0.1,0.0,1.2,1.6,0.8,2.8,8.4,9.2,3.2,4.2,17.6,19.6,1.00428,1.28806,0.9721344000000001,2.0471440000000003,0.7304098000000001,2.7985480000000003,147475000.0,282000000.0,12,4,65700000.0,6,4,28900000.0,19,14,-13,3,4,0.6,0.2,0.2,5,0.8,0.6,0.4,1.6,1438.416394614508,1483.5823072999112,-45.16591268540333,1460.2227997089803,1498.564657445574,-38.34185773659374
E0,2024-02-03,Everton,Tottenham,2.0,2.0,D,1.0,2.0,A,14.0,9.0,5.0,6.0,8.0,14.0,9.0,5.0,3.0,0.0,0.0,0.0,1,1,7,5,7,5,0.3,0.5,0.8,1.0,2.0,2.2,14.0,12.2,4.2,4.2,15.4,14.8,3.25881,0.922371,1.6366999999999998,1.61591,1.1709124000000002,2.2584146,361475000.0,628500000.0,10,6,-32000000.0,14,5,123200000.0,12,5,-15,4,3,0.05263157894736842,0.5263157894736842,0.42105263157894735,19,0.4,0.4,1.2,1.0,1487.5018453525026,1528.3087527252012,-40.80690737269856,1492.2131762318127,1538.6331870758593,-46.4200108440466
E0,2024-02-03,Brighton,Crystal Palace,4.0,1.0,H,3.0,0.0,H,13.0,7.0,6.0,5.0,8.0,14.0,3.0,2.0,1.0,3.0,0.0,0.0,3,0,2,2,9,2,0.4,0.2,0.6,2.0,1.0,2.4,14.6,11.0,5.2,4.4,13.8,13.2,1.92591,0.241137,1.2047004,2.140622,1.1438144000000001,2.1621866,482700000.0,322160000.0,15,7,26800000.0,2,2,0.0,9,15,8,4,4,0.23076923076923078,0.23076923076923078,0.5384615384615384,13,0.4,0.8,0.8,1.4,1535.3617766739942,1480.9422541426425,54.41952253135173,1514.6712479291648,1479.672820401297,34.99842752786776
E0,2024-02-04,Bournemouth,Nott'm Forest,1.0,1.0,D,1.0,1.0,D,9.0,8.0,2.0,6.0,19.0,12.0,11.0,6.0,3.0,2.0,1.0,0.0,1,1,10,4,10,4,0.3,0.2,2.0,1.2,1.6,2.6,14.4,9.8,4.6,3.4,13.6,14.0,1.1895,0.456548,1.6764,1.3264492,1.4375718,2.182706,290400000.0,343350000.0,8,7,71890000.0,10,8,34130000.0,14,18,6,3,5,0.6666666666666666,0.0,0.3333333333333333,3,1.4,1.0,0.8,1.4,1477.6152163641598,1457.7733436444073,19.841872719752473,1491.1616587729661,1477.6410653949395,13.52059337802666
E0,2024-02-04,Chelsea,Wolves,2.0,4.0,A,1.0,2.0,A,15.0,14.0,6.0,7.0,15.0,11.0,10.0,1.0,3.0,2.0,0.0,0.0,0,3,3,4,13,4,0.5,0.3,1.2,2.4,1.4,1.8,12.2,9.8,4.6,4.0,18.8,13.8,2.35967,2.48996,1.4087568000000001,2.6407499999999997,1.2499612,2.1592200000000004,1012625000.0,420450000.0,15,16,-149100000.0,10,11,-43300000.0,10,11,2,4,3,0.2727272727272727,0.36363636363636365,0.36363636363636365,11,0.6,1.8,0.6,0.6,1502.8404589991865,1476.617968867676,26.22249013151054,1498.2057597871997,1503.4411496828943,-5.235389895694652
E0,2024-02-04,Man United,West Ham,3.0,0.0,H,1.0,0.0,H,12.0,22.0,5.0,3.0,10.0,5.0,5.0,8.0,0.0,1.0,0.0,0.0,3,0,4,10,10,10,0.5,0.5,1.0,1.6,1.6,1.8,11.2,10.6,3.6,4.2,18.4,19.8,0.96721,1.1807,1.132954,1.8816276000000003,1.6229479999999998,2.129076,885350000.0,459000000.0,7,8,89370000.0,3,2,-118600000.0,8,6,-1,3,3,0.47368421052631576,0.2631578947368421,0.2631578947368421,19,0.6,1.6,1.2,0.8,1538.2238348224053,1498.1513110264987,40.07252379590659,1521.6909360628106,1514.9017987646985,6.789137298112109
E0,2024-02-04,Arsenal,Liverpool,3.0,1.0,H,1.0,1.0,D,15.0,10.0,7.0,1.0,11.0,11.0,2.0,4.0,6.0,2.0,0.0,1.0,3,0,7,13,12,13,0.7,0.6,1.6,1.6,2.2,0.4,16.0,14.0,4.4,6.0,10.6,10.0,2.8526,0.542052,1.6414062,0.8595123999999998,1.4312375999999998,1.2457771999999998,1010300000.0,795550000.0,10,2,210400000.0,6,8,51300000.0,3,1,-5,5,4,0.15789473684210525,0.47368421052631576,0.3684210526315789,19,0.8,0.8,1.8,0.2,1560.67201815281,1549.587741829578,11.084276323232189,1552.381017723991,1577.0891116758296,-24.70809395183869
E0,2024-02-05,Brentford,Man City,1.0,3.0,A,1.0,1.0,D,9.0,25.0,3.0,15.0,2.0,4.0,8.0,13.0,1.0,0.0,0.0,0.0,0,3,0,10,6,10,0.4,0.6,0.8,2.4,2.4,1.8,10.4,17.0,3.6,7.6,15.2,12.4,0.865741,2.10785,1.2395856,1.7831032,2.2532959999999997,1.7650573999999999,362750000.0,1138825000.0,8,8,58350000.0,9,8,-28200000.0,16,3,-24,5,5,0.5,0.5,0.0,4,0.2,1.4,1.8,0.6,1509.8806369259978,1567.6184381249584,-57.7378011989606,1493.8904037197658,1572.6681097822004,-78.77770606243462
E0,2024-02-10,Tottenham,Brighton,2.0,1.0,H,0.0,1.0,A,16.0,6.0,6.0,3.0,14.0,13.0,9.0,6.0,2.0,3.0,0.0,0.0,3,0,6,2,12,2,0.7,0.2,2.2,2.2,0.6,2.0,12.8,14.6,5.0,5.2,14.2,13.8,2.10928,1.49285,1.2689236,2.5284086,1.2047004,2.140622,628500000.0,482700000.0,14,5,123200000.0,15,7,26800000.0,5,8,9,7,7,0.6153846153846154,0.3076923076923077,0.07692307692307693,13,1.2,0.8,0.4,0.8,1548.9576214265173,1493.9807191843354,54.97690224218195,1538.3016299018923,1518.2554266619613,20.046203239930946
E0,2024-02-10,Luton,Sheffield United,1.0,3.0,A,0.0,2.0,A,20.0,7.0,5.0,3.0,7.0,12.0,13.0,1.0,1.0,2.0,0.0,0.0,0,3,5,1,6,1,0.3,0.0,1.8,2.2,0.6,2.6,10.8,6.0,4.4,2.6,19.0,15.2,1.76215,1.98283,0.9981626,2.702442,0.5472216,2.0997820000000003,33150000.0,104175000.0,6,4,16950000.0,6,1,7300000.0,18,20,10,7,7,1.0,0.0,0.0,1,1.2,1.6,0.2,1.6,1508.8341428626575,1430.7156367945497,78.11850606810776,1494.5318627777551,1439.05969970863,55.472163069125145
E0,2024-02-10,Liverpool,Burnley,3.0,1.0,H,1.0,1.0,D,25.0,9.0,10.0,4.0,11.0,13.0,9.0,3.0,3.0,2.0,0.0,0.0,3,0,12,4,11,4,0.8,0.2,2.2,0.8,1.2,1.6,14.4,8.4,5.6,3.2,9.8,17.6,3.14734,1.11123,1.3863923999999999,1.4570531999999998,0.9721344000000001,2.0471440000000003,795550000.0,147475000.0,6,8,51300000.0,12,4,65700000.0,1,19,38,6,7,0.7333333333333333,0.13333333333333333,0.13333333333333333,15,1.6,0.6,0.8,0.6,1604.5904815220813,1482.0292048034526,122.56127671862873,1570.9625449939797,1460.3312786347697,110.63126635921003
E0,2024-02-10,Nott'm Forest,Newcastle,2.0,3.0,A,2.0,2.0,D,13.0,7.0,3.0,5.0,9.0,6.0,4.0,4.0,1.0,2.0,0.0,0.0,0,3,5,3,3,3,0.2,0.2,1.4,2.2,1.2,2.6,9.4,11.2,3.6,3.2,12.6,21.2,0.968075,0.511375,1.2446253999999999,2.007802,1.7115148000000002,3.457982,343350000.0,537350000.0,10,8,34130000.0,7,7,68200000.0,17,9,-12,6,7,0.3333333333333333,0.6666666666666666,0.0,3,0.6,1.0,0.8,2.0,1497.5087871454716,1480.9193026674016,16.589484478070062,1479.8330137066655,1525.4489854342667,-45.61597172760116
E0,2024-02-10,Man City,Everton,2.0,0.0,H,0.0,0.0,D,19.0,5.0,3.0,1.0,6.0,11.0,9.0,0.0,0.0,2.0,0.0,0.0,3,0,12,7,9,7,0.7,0.5,2.2,1.2,0.8,1.0,19.0,14.0,8.6,4.2,10.8,15.4,1.58971,0.192072,2.0362180000000003,1.2437296,1.6366999999999998,1.61591,1138825000.0,361475000.0,9,8,-28200000.0,10,6,-32000000.0,2,12,20,5,7,0.6842105263157895,0.05263157894736842,0.2631578947368421,19,1.8,0.2,0.4,0.4,1577.7177814394424,1496.9245071111225,80.79327432831997,1576.236045392156,1492.5447334057794,83.6913119863766
E0,2024-02-10,Wolves,Brentford,0.0,2.0,A,0.0,1.0,A,17.0,9.0,5.0,6.0,11.0,9.0,7.0,4.0,2.0,3.0,0.0,0.0,0,3,7,0,10,0,0.5,0.2,1.8,1.6,0.8,2.4,10.6,10.4,4.2,3.6,14.4,15.2,1.05781,1.84908,1.4322032,2.1330400000000003,1.2395856,1.7831032,420450000.0,362750000.0,10,11,-43300000.0,8,8,58350000.0,10,16,10,6,5,0.6,0.2,0.2,5,0.8,0.4,0.2,1.4,1530.264330498113,1477.9001705135336,52.36415998457937,1510.2379344930337,1490.32246810981,19.915466383223702
E0,2024-02-10,Fulham,Bournemouth,3.0,1.0,H,2.0,0.0,H,7.0,25.0,6.0,4.0,11.0,11.0,1.0,14.0,1.0,2.0,0.0,0.0,3,0,1,10,10,10,0.6,0.4,1.0,2.6,2.0,1.2,10.4,14.4,4.6,4.6,19.6,13.6,1.7456,2.60612,0.8582728,2.427326,1.6764,1.3264492,282000000.0,290400000.0,6,4,28900000.0,8,7,71890000.0,14,13,-1,7,6,0.2,0.6,0.2,5,0.2,1.8,1.4,1.0,1513.5470075912372,1504.7081011817725,8.838906409464698,1498.4561785197848,1488.96971046124,9.486468058544688
E0,2024-02-11,West Ham,Arsenal,0.0,6.0,A,0.0,4.0,A,5.0,25.0,1.0,12.0,17.0,11.0,2.0,6.0,4.0,0.0,0.0,0.0,0,3,7,7,9,7,0.4,0.5,1.2,2.2,1.6,1.6,12.8,16.0,4.2,4.4,20.0,10.6,0.191065,3.99893,1.585162,2.0340619999999996,1.6414062,0.8595123999999998,459000000.0,1010300000.0,3,2,-118600000.0,10,2,210400000.0,8,3,-13,7,7,0.15789473684210525,0.631578947368421,0.21052631578947367,19,0.8,1.0,0.8,0.8,1531.6522865028983,1544.0900172951717,-12.437730792273442,1509.7224818086258,1558.5075844058408,-48.78510259721497
E0,2024-02-11,Aston Villa,Man United,1.0,2.0,A,0.0,1.0,A,23.0,17.0,10.0,5.0,9.0,7.0,10.0,8.0,3.0,2.0,0.0,0.0,0,3,8,4,10,4,0.8,0.5,2.2,1.2,1.0,1.6,13.2,11.2,5.4,3.6,10.4,18.4,2.64675,2.44591,1.706306,1.4223404000000002,1.132954,1.8816276000000003,496375000.0,885350000.0,5,4,85100000.0,7,8,89370000.0,5,6,8,8,7,0.15384615384615385,0.6153846153846154,0.23076923076923078,13,0.8,0.8,0.6,1.6,1570.0911173245233,1505.1580373032161,64.9330800213072,1537.3374262392902,1526.8702530188834,10.467173220406721
E0,2024-02-12,Crystal Palace,Chelsea,1.0,3.0,A,1.0,0.0,H,13.0,14.0,4.0,5.0,14.0,7.0,1.0,7.0,2.0,2.0,0.0,0.0,0,3,2,3,7,3,0.3,0.4,1.0,2.8,1.2,2.4,9.2,12.2,3.8,4.6,14.2,18.8,0.719516,1.26948,0.8249498,2.348138,1.4087568000000001,2.6407499999999997,322160000.0,1012625000.0,2,2,0.0,15,16,-149100000.0,16,11,-7,9,8,0.15789473684210525,0.8421052631578947,0.0,19,0.8,1.2,0.6,1.8,1478.4033866599518,1493.5710605752129,-15.167673915261048,1476.0886416685007,1491.4089749770606,-15.320333308559839
E0,2024-02-17,Brentford,Liverpool,1.0,4.0,A,0.0,1.0,A,15.0,15.0,6.0,8.0,4.0,18.0,1.0,6.0,2.0,1.0,0.0,0.0,0,3,3,12,6,12,0.4,0.5,1.2,1.8,2.2,0.8,9.0,14.4,4.2,5.6,15.2,9.8,1.69518,3.08952,1.3194936,1.6826572,1.3863923999999999,1.4570531999999998,362750000.0,795550000.0,8,8,58350000.0,6,8,51300000.0,15,1,-29,7,7,0.2,0.6,0.2,5,0.4,1.0,1.6,0.6,1502.7447657060866,1537.334608465878,-34.58984275979151,1498.6300041268619,1571.6555219934899,-73.02551786662798
E0,2024-02-17,Burnley,Arsenal,0.0,5.0,A,0.0,2.0,A,8.0,16.0,0.0,7.0,11.0,8.0,4.0,6.0,2.0,1.0,0.0,0.0,0,3,4,7,5,7,0.1,0.5,1.4,2.0,2.0,1.0,7.8,16.4,3.4,5.0,21.2,10.4,0.335143,2.20575,1.038072,2.4528399999999997,1.9235621999999999,0.7924746,147475000.0,1010300000.0,12,4,65700000.0,10,2,210400000.0,19,3,-39,7,6,0.06666666666666667,0.7333333333333333,0.2,15,0.8,1.0,0.8,0.4,1438.633352466087,1558.9279932767397,-120.29464081065271,1459.6383016352597,1565.9265723966248,-106.28827076136508
E0,2024-02-17,Fulham,Aston Villa,1.0,2.0,A,0.0,1.0,A,15.0,12.0,4.0,3.0,11.0,6.0,4.0,4.0,5.0,2.0,0.0,0.0,0,3,1,8,10,8,0.6,0.4,1.0,2.6,2.2,1.2,10.4,13.2,4.6,5.4,19.6,10.4,1.41796,1.57297,0.8582728,2.427326,1.706306,1.4223404000000002,282000000.0,496375000.0,6,4,28900000.0,5,4,85100000.0,12,5,-17,7,6,0.2,0.8,0.0,5,0.2,1.8,0.8,0.8,1527.95913791765,1504.583735154057,23.375402763593,1505.6622436829912,1531.4397550835197,-25.77751140052851
E0,2024-02-17,Newcastle,Bournemouth,2.0,2.0,D,0.0,0.0,D,17.0,12.0,5.0,7.0,9.0,22.0,4.0,2.0,1.0,3.0,0.0,0.0,1,1,6,7,7,7,0.7,0.4,1.8,2.4,1.8,1.8,10.0,17.2,3.6,4.6,19.6,11.8,2.38425,2.08098,1.5546618,3.060811,1.83763,1.4226872,537350000.0,290400000.0,7,7,68200000.0,8,7,71890000.0,7,14,9,7,7,0.36363636363636365,0.2727272727272727,0.36363636363636365,11,1.0,1.4,1.4,1.2,1569.9786682011318,1490.2959708553597,79.68269734577211,1530.670261887727,1481.7636452980337,48.906616589693385
E0,2024-02-17,Nott'm Forest,West Ham,2.0,0.0,H,1.0,0.0,H,19.0,10.0,8.0,3.0,13.0,15.0,5.0,3.0,4.0,4.0,0.0,1.0,3,0,5,7,3,7,0.2,0.4,1.4,2.2,1.2,2.2,9.4,12.8,3.6,4.2,12.6,20.0,2.66942,0.520016,1.2446253999999999,2.007802,1.585162,2.0340619999999996,343350000.0,459000000.0,10,8,34130000.0,3,2,-118600000.0,17,8,-15,7,6,0.3333333333333333,0.6666666666666666,0.0,3,0.6,1.0,0.8,1.0,1487.0662342385506,1487.7926771143534,-0.7264428758028316,1474.6117372532049,1502.3034938178419,-27.69175656463699
E0,2024-02-17,Tottenham,Wolves,1.0,2.0,A,0.0,1.0,A,15.0,12.0,4.0,7.0,8.0,13.0,10.0,4.0,0.0,1.0,0.0,0.0,0,3,6,7,15,7,0.7,0.3,2.2,2.2,1.8,1.6,12.8,10.6,5.0,4.2,14.2,14.4,1.59768,1.77591,1.2689236,2.5284086,1.4322032,2.1330400000000003,628500000.0,420450000.0,14,5,123200000.0,10,11,-43300000.0,5,11,15,7,7,0.45454545454545453,0.45454545454545453,0.09090909090909091,11,1.2,0.8,0.8,0.4,1554.3531111472842,1490.2115384879544,64.14157265932977,1540.9993747622757,1501.9303984759817,39.068976286293946
E0,2024-02-17,Man City,Chelsea,1.0,1.0,D,0.0,1.0,A,31.0,9.0,5.0,6.0,7.0,12.0,12.0,1.0,1.0,3.0,0.0,0.0,1,1,12,6,11,6,0.7,0.5,2.2,1.2,1.6,2.2,19.0,12.4,8.6,5.0,10.8,15.8,2.77713,1.82903,2.0362180000000003,1.2437296,1.1924128,1.9767552,1138825000.0,1012625000.0,9,8,-28200000.0,15,16,-149100000.0,3,11,18,7,5,0.5789473684210527,0.2631578947368421,0.15789473684210525,19,1.8,0.2,1.2,1.6,1581.9894106775112,1505.1965649337437,76.79284574376743,1578.3718600111904,1497.2217271563259,81.15013285486452
E0,2024-02-18,Luton,Man United,1.0,2.0,A,1.0,2.0,A,22.0,21.0,4.0,9.0,7.0,21.0,8.0,6.0,3.0,5.0,0.0,0.0,0,3,5,7,6,7,0.3,0.6,1.8,2.2,1.4,1.6,10.8,13.0,4.4,4.4,19.0,18.6,1.57234,3.58973,0.9981626,2.702442,1.5376012,1.8305956,33150000.0,885350000.0,6,4,16950000.0,7,8,89370000.0,18,6,-21,8,7,0.0,1.0,0.0,1,1.2,1.6,0.8,1.6,1492.1943263556275,1516.9533796147573,-24.759053259129814,1486.2119545242401,1532.767924174654,-46.55596965041377
E0,2024-02-18,Sheffield United,Brighton,0.0,5.0,A,0.0,2.0,A,6.0,24.0,1.0,10.0,3.0,5.0,5.0,10.0,1.0,4.0,1.0,0.0,0,3,4,2,4,2,0.2,0.1,1.2,1.8,0.4,1.8,6.2,12.2,2.6,4.0,15.4,15.4,0.586214,3.35549,0.8201613999999999,1.9312740000000002,1.3322587999999997,2.22987,104175000.0,482700000.0,6,1,7300000.0,15,7,26800000.0,20,9,-22,8,8,0.4,0.0,0.6,5,0.4,1.2,0.2,1.0,1447.4037626227105,1488.5852294635686,-41.18146684085809,1447.3796079621452,1515.557681801578,-68.17807383943273
E0,2024-02-19,Everton,Crystal Palace,1.0,1.0,D,0.0,0.0,D,19.0,10.0,4.0,4.0,8.0,12.0,3.0,6.0,0.0,2.0,0.0,0.0,1,1,4,2,8,2,0.3,0.2,0.6,1.4,1.0,2.8,12.6,9.2,3.8,3.8,16.6,14.2,2.44588,0.734685,1.5503566,1.7992350000000001,0.8249498,2.348138,361475000.0,322160000.0,10,6,-32000000.0,2,2,0.0,12,17,5,9,7,0.47368421052631576,0.10526315789473684,0.42105263157894735,19,0.2,0.8,0.8,1.2,1488.1649597004366,1473.7738966770496,14.391063023387005,1490.4089187867453,1470.2758894892354,20.133029297509893
